Product,Country,Conglomerate,Food Form,Preservation,Natural,Date,Year,Quarter,Sum of Total Weight (lbs),Sum of Sales Value USD
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,5/1/2011,2011,2Q11,2365208,5694346
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,6/1/2011,2011,2Q11,2212011,5443539
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,7/1/2011,2011,3Q11,2471490,6080521
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,8/1/2011,2011,3Q11,2213765,5475378
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,9/1/2011,2011,3Q11,2295527,5563475
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,10/1/2011,2011,4Q11,2479213,6047389
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,11/1/2011,2011,4Q11,2315204,5780323
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,12/1/2011,2011,4Q11,2310646,5856846
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,1/1/2012,2012,1Q12,2265214,5767075
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,2/1/2012,2012,1Q12,2047042,5123844
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,3/1/2012,2012,1Q12,2074957,5242224
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,4/1/2012,2012,2Q12,2024422,5210336
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,5/1/2012,2012,2Q12,2219841,5653495
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,6/1/2012,2012,2Q12,2193662,5399252
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,7/1/2012,2012,3Q12,1998096,5139031
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,8/1/2012,2012,3Q12,1735822,4862367
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,9/1/2012,2012,3Q12,1624913,4645922
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,10/1/2012,2012,4Q12,1686385,4757560
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,11/1/2012,2012,4Q12,1520463,4402067
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,12/1/2012,2012,4Q12,1458014,4398095
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,1/1/2013,2013,1Q13,1584196,4734215
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,2/1/2013,2013,1Q13,1432586,4119509
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,3/1/2013,2013,1Q13,1463843,4348864
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,4/1/2013,2013,2Q13,1387340,4126342
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,5/1/2013,2013,2Q13,1618044,4789527
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,6/1/2013,2013,2Q13,1469094,4446677
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,7/1/2013,2013,3Q13,1537038,4556013
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,8/1/2013,2013,3Q13,1446702,4315388
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,9/1/2013,2013,3Q13,1419480,4299557
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,10/1/2013,2013,4Q13,1648008,4894219
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,11/1/2013,2013,4Q13,1527549,4602291
PETFOOD,United States of America,MERRICK,WET,OTHER,NATURAL,12/1/2013,2013,4Q13,1458972,4436805
PETFOOD,United States of America,NESTLE-PURINA,DRY,n.a.,NON-NATURAL,1/1/2011,2011,1Q11,1575,1874
PETFOOD,United States of America,NESTLE-PURINA,DRY,n.a.,NON-NATURAL,2/1/2011,2011,1Q11,233,255
PETFOOD,United States of America,NESTLE-PURINA,DRY,n.a.,NON-NATURAL,3/1/2011,2011,1Q11,75,89
PETFOOD,United States of America,NESTLE-PURINA,DRY,n.a.,NON-NATURAL,4/1/2011,2011,2Q11,1425,1709
PETFOOD,United States of America,NESTLE-PURINA,DRY,n.a.,NON-NATURAL,6/1/2011,2011,2Q11,37,45
PETFOOD,United States of America,NESTLE-PURINA,DRY,n.a.,NON-NATURAL,10/1/2011,2011,4Q11,37,47
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,1/1/2011,2011,1Q11,2333378,3311038
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,2/1/2011,2011,1Q11,2003104,2839113
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,3/1/2011,2011,1Q11,1959188,3063099
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,4/1/2011,2011,2Q11,1987283,3079427
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,5/1/2011,2011,2Q11,2365851,3626262
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,6/1/2011,2011,2Q11,1906445,2936897
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,7/1/2011,2011,3Q11,2372095,3668076
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,8/1/2011,2011,3Q11,1921599,3053287
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,9/1/2011,2011,3Q11,1986259,3056497
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,10/1/2011,2011,4Q11,2366142,3714303
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,11/1/2011,2011,4Q11,2002457,3148364
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,12/1/2011,2011,4Q11,2482684,3911694
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,1/1/2012,2012,1Q12,2757505,4305350
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,2/1/2012,2012,1Q12,2251052,3479469
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,3/1/2012,2012,1Q12,2142094,3362000
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,4/1/2012,2012,2Q12,2027245,3203798
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,5/1/2012,2012,2Q12,2518415,3915026
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,6/1/2012,2012,2Q12,2028877,3212200
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,7/1/2012,2012,3Q12,2574602,4103150
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,8/1/2012,2012,3Q12,2129240,3465689
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,9/1/2012,2012,3Q12,2160678,3563705
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,10/1/2012,2012,4Q12,2651100,4366082
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,11/1/2012,2012,4Q12,2133752,3640592
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,12/1/2012,2012,4Q12,2200651,3733831
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,1/1/2013,2013,1Q13,2736132,4466577
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,2/1/2013,2013,1Q13,2122398,3558825
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,3/1/2013,2013,1Q13,2315926,3702064
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,4/1/2013,2013,2Q13,2161381,3626479
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,5/1/2013,2013,2Q13,2572363,4397709
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,6/1/2013,2013,2Q13,2110046,3612730
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,7/1/2013,2013,3Q13,2607487,4394681
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,8/1/2013,2013,3Q13,2139471,3607999
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,9/1/2013,2013,3Q13,2112749,3549138
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,10/1/2013,2013,4Q13,2645384,4377659
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,11/1/2013,2013,4Q13,2172489,3592056
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NATURAL,12/1/2013,2013,4Q13,2171264,3614813
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,1/1/2011,2011,1Q11,45842740,47723614
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,2/1/2011,2011,1Q11,38390403,39850790
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,3/1/2011,2011,1Q11,33627782,37933515
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,4/1/2011,2011,2Q11,33100157,37244526
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,5/1/2011,2011,2Q11,39623481,44271897
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,6/1/2011,2011,2Q11,32055556,36245091
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,7/1/2011,2011,3Q11,37653490,42772757
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,8/1/2011,2011,3Q11,31813496,36122675
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,9/1/2011,2011,3Q11,33254799,36935016
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,10/1/2011,2011,4Q11,39258562,43788060
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,11/1/2011,2011,4Q11,35736684,39088543
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,12/1/2011,2011,4Q11,44386061,48060544
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,1/1/2012,2012,1Q12,46872655,50158584
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,2/1/2012,2012,1Q12,38059443,42079814
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,3/1/2012,2012,1Q12,35128667,39946861
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,4/1/2012,2012,2Q12,34846311,39203989
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,5/1/2012,2012,2Q12,42229554,46862354
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,6/1/2012,2012,2Q12,34301591,38814338
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,7/1/2012,2012,3Q12,40310061,46426487
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,8/1/2012,2012,3Q12,33165681,39337583
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,9/1/2012,2012,3Q12,33625939,39921945
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,10/1/2012,2012,4Q12,41564345,48378167
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,11/1/2012,2012,4Q12,36374597,42862367
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,12/1/2012,2012,4Q12,37149554,43697786
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,1/1/2013,2013,1Q13,41746359,50330300
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,2/1/2013,2013,1Q13,33407019,40783508
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,3/1/2013,2013,1Q13,32184094,40462533
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,4/1/2013,2013,2Q13,31385162,39506929
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,5/1/2013,2013,2Q13,37299016,46790253
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,6/1/2013,2013,2Q13,30230209,38378320
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,7/1/2013,2013,3Q13,35719707,45973440
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,8/1/2013,2013,3Q13,29864960,38516383
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,9/1/2013,2013,3Q13,29597139,38168124
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,10/1/2013,2013,4Q13,37035630,46718752
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,11/1/2013,2013,4Q13,32807588,40060557
PETFOOD,United States of America,NESTLE-PURINA,DRY,OTHER,NON-NATURAL,12/1/2013,2013,4Q13,31878550,39718279
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,1/1/2011,2011,1Q11,109801,1172195
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,2/1/2011,2011,1Q11,97812,1043658
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,3/1/2011,2011,1Q11,91023,985693
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,4/1/2011,2011,2Q11,100867,1079485
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,5/1/2011,2011,2Q11,122725,1240193
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,6/1/2011,2011,2Q11,85727,946532
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,7/1/2011,2011,3Q11,96400,1154608
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,8/1/2011,2011,3Q11,97475,1094715
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,9/1/2011,2011,3Q11,107485,1126457
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,10/1/2011,2011,4Q11,135776,1447589
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,11/1/2011,2011,4Q11,136805,1301112
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,12/1/2011,2011,4Q11,152558,1595433
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,1/1/2012,2012,1Q12,188176,2025035
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,2/1/2012,2012,1Q12,144398,1569346
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,3/1/2012,2012,1Q12,138971,1516989
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,4/1/2012,2012,2Q12,118295,1343225
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,5/1/2012,2012,2Q12,120062,1402597
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,6/1/2012,2012,2Q12,90350,1051427
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,7/1/2012,2012,3Q12,111912,1305055
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,8/1/2012,2012,3Q12,92007,1086830
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,9/1/2012,2012,3Q12,93898,1091037
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,10/1/2012,2012,4Q12,110168,1263534
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,11/1/2012,2012,4Q12,111695,1160685
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,12/1/2012,2012,4Q12,120510,1285024
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,1/1/2013,2013,1Q13,25189,302685
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,2/1/2013,2013,1Q13,13,247
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,3/1/2013,2013,1Q13,25,349
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,4/1/2013,2013,2Q13,7,108
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,5/1/2013,2013,2Q13,1,46
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,6/1/2013,2013,2Q13,15,321
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,7/1/2013,2013,3Q13,10,218
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,8/1/2013,2013,3Q13,1,37
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,9/1/2013,2013,3Q13,0,15
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,10/1/2013,2013,4Q13,2,55
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,11/1/2013,2013,4Q13,0,3
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NATURAL,12/1/2013,2013,4Q13,9,85
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,1/1/2011,2011,1Q11,1568,27496
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,2/1/2011,2011,1Q11,1199,20825
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,3/1/2011,2011,1Q11,737,12708
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,4/1/2011,2011,2Q11,351,5877
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,5/1/2011,2011,2Q11,292,3213
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,6/1/2011,2011,2Q11,342,3423
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,7/1/2011,2011,3Q11,48,539
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,8/1/2011,2011,3Q11,55,518
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,9/1/2011,2011,3Q11,4,56
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,10/1/2011,2011,4Q11,4,45
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,11/1/2011,2011,4Q11,27,361
PETFOOD,United States of America,NESTLE-PURINA,TREATS,DEHYDRATED,NON-NATURAL,12/1/2011,2011,4Q11,14,177
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,1/1/2011,2011,1Q11,316421,3301781
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,2/1/2011,2011,1Q11,285736,2925308
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,3/1/2011,2011,1Q11,344734,3543113
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,4/1/2011,2011,2Q11,278707,2900995
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,5/1/2011,2011,2Q11,396953,4082978
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,6/1/2011,2011,2Q11,309150,3295059
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,7/1/2011,2011,3Q11,388262,4094944
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,8/1/2011,2011,3Q11,296312,3208154
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,9/1/2011,2011,3Q11,326665,3355951
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,10/1/2011,2011,4Q11,394453,4144648
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,11/1/2011,2011,4Q11,390019,3843464
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,12/1/2011,2011,4Q11,481376,5050045
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,1/1/2012,2012,1Q12,369287,4185925
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,2/1/2012,2012,1Q12,319909,3640218
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,3/1/2012,2012,1Q12,288745,3301222
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,4/1/2012,2012,2Q12,268465,3125547
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,5/1/2012,2012,2Q12,356257,4084540
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,6/1/2012,2012,2Q12,264452,2979375
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,7/1/2012,2012,3Q12,330234,3499255
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,8/1/2012,2012,3Q12,268250,3041298
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,9/1/2012,2012,3Q12,283549,3190614
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,10/1/2012,2012,4Q12,350422,3865159
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,11/1/2012,2012,4Q12,341966,3514255
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,12/1/2012,2012,4Q12,380406,3969381
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,1/1/2013,2013,1Q13,64627,776593
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,2/1/2013,2013,1Q13,146,1712
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,3/1/2013,2013,1Q13,312,3317
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,4/1/2013,2013,2Q13,519,5387
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,5/1/2013,2013,2Q13,5,83
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,6/1/2013,2013,2Q13,25,433
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,7/1/2013,2013,3Q13,8,181
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,8/1/2013,2013,3Q13,7,152
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,9/1/2013,2013,3Q13,9,188
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,10/1/2013,2013,4Q13,2,43
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,11/1/2013,2013,4Q13,21,336
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NATURAL,12/1/2013,2013,4Q13,85,1260
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,1/1/2011,2011,1Q11,817892,6321554
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,2/1/2011,2011,1Q11,710270,5654632
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,3/1/2011,2011,1Q11,685271,5426995
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,4/1/2011,2011,2Q11,654834,5285250
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,5/1/2011,2011,2Q11,866058,6726965
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,6/1/2011,2011,2Q11,691888,5391652
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,7/1/2011,2011,3Q11,800697,6500794
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,8/1/2011,2011,3Q11,666240,5347448
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,9/1/2011,2011,3Q11,711512,5486898
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,10/1/2011,2011,4Q11,856216,6755617
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,11/1/2011,2011,4Q11,821809,5976466
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,12/1/2011,2011,4Q11,1079617,8249204
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,1/1/2012,2012,1Q12,1012604,7836495
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,2/1/2012,2012,1Q12,935749,7026919
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,3/1/2012,2012,1Q12,887444,6566913
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,4/1/2012,2012,2Q12,828614,6270262
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,5/1/2012,2012,2Q12,1000101,7489181
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,6/1/2012,2012,2Q12,792329,5995572
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,7/1/2012,2012,3Q12,945933,7240249
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,8/1/2012,2012,3Q12,750830,6024384
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,9/1/2012,2012,3Q12,710151,5957851
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,10/1/2012,2012,4Q12,884175,7205300
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,11/1/2012,2012,4Q12,862020,6501149
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,12/1/2012,2012,4Q12,990463,7574618
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,1/1/2013,2013,1Q13,918812,7613899
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,2/1/2013,2013,1Q13,813416,6523095
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,3/1/2013,2013,1Q13,788260,6379952
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,4/1/2013,2013,2Q13,771373,6178209
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,5/1/2013,2013,2Q13,964128,7505782
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,6/1/2013,2013,2Q13,798302,6163047
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,7/1/2013,2013,3Q13,908912,7259694
PETFOOD,United States of America,NESTLE-PURINA,TREATS,OTHER,NON-NATURAL,8/1/2013,2013,3Q13,734206,5989357
